date,smb,hml,umd,rf,rm,rmrf,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,XS1,XS2,XS3,XS4,XS5,XS6,XS7,XS8,XS9,XS10,XS1_W,XS2_W,XS3_W,XS4_W,XS5_W,XS5_W,XS6_W,XS7_W,XS8_W,XS9_W,XS10_W
1999-09-01,0.0202645,-0.0532251,0.0037352,0.0042172,-0.0366129,-0.0408301,-0.0125184,0.0053726,-0.0052032,-0.0044125,-0.020835,-0.0211687,-0.0464688,-0.0336591,-0.0609387,-0.0508015,-0.0167356,0.0011554,-0.0094204,-0.0086297,-0.0250522,-0.0253859,-0.050686,-0.0378763,-0.0651559,-0.0550187,-0.0167356,0.0011554,-0.0094204,-0.0086297,-0.0250522,-0.0250522,-0.0253859,-0.050686,-0.0378763,-0.0651559,-0.0550187
1999-10-01,-0.0023236,-0.1024354,0.046458,0.004259,0.0286014,0.0243423,0.0251856,0.0228734,0.0151727,0.0152765,0.0018457,-0.003424,-0.0077815,-0.0208619,-0.0065854,0.0207526,0.0209266,0.0186144,0.0109137,0.0110175,-0.0024133,-0.007683,-0.0120405,-0.0251209,-0.0108444,0.0164936,0.0209266,0.0186144,0.0109137,0.0110175,-0.0024133,-0.0024133,-0.007683,-0.0120405,-0.0251209,-0.0108444,0.0164936
1999-11-01,0.0775275,-0.1716799,0.1262936,0.0043009,0.0642816,0.0599807,0.1144243,0.1536935,0.0310754,0.1797937,0.1285409,0.0944095,0.0603009,0.1015743,0.1059236,0.0721933,0.1101234,0.1493926,0.0267745,0.1754928,0.12424,0.0901086,0.056,0.0972734,0.1016227,0.0678924,0.1101234,0.1493926,0.0267745,0.1754928,0.12424,0.12424,0.0901086,0.056,0.0972734,0.1016227,0.0678924
1999-12-01,0.0243733,-0.0457216,0.1149212,0.0045604,0.0516917,0.0471313,0.1192996,0.0428529,0.0858243,0.1510055,0.1061362,0.1034744,0.1140981,0.0559755,0.0321499,0.0558062,0.1147392,0.0382925,0.0812639,0.1464451,0.1015758,0.098914,0.1095377,0.0514151,0.0275895,0.0512458,0.1147392,0.0382925,0.0812639,0.1464451,0.1015758,0.1015758,0.098914,0.1095377,0.0514151,0.0275895,0.0512458
2000-01-01,0.1115271,-0.1065346,0.0685423,0.0046525,-0.0815796,-0.086232,0.1192035,0.0622737,0.0978387,0.1010248,0.0656659,0.0221843,0.0597863,0.0210548,-0.0161014,-0.0763668,0.114551,0.0576212,0.0931862,0.0963723,0.0610134,0.0175318,0.0551338,0.0164023,-0.0207539,-0.0810193,0.114551,0.0576212,0.0931862,0.0963723,0.0610134,0.0610134,0.0175318,0.0551338,0.0164023,-0.0207539,-0.0810193
2000-02-01,0.097036,-0.2042041,0.1128531,0.0047446,0.0069239,0.0021793,0.0411687,0.0086263,0.0640575,0.2625751,0.0588931,0.0923657,0.0743066,0.0633293,0.0530309,0.0070455,0.0364241,0.0038817,0.0593129,0.2578305,0.0541485,0.0876211,0.069562,0.0585847,0.0482863,0.0023009,0.0364241,0.0038817,0.0593129,0.2578305,0.0541485,0.0541485,0.0876211,0.069562,0.0585847,0.0482863,0.0023009
2000-03-01,-0.1075606,0.1110203,-0.1912146,0.0047446,0.0442511,0.0395066,-0.0695069,-0.0696214,-0.0794782,-0.1025299,-0.0584533,-0.0706872,-0.0481878,-0.039818,-0.010046,0.046968,-0.0742515,-0.074366,-0.0842228,-0.1072745,-0.0631979,-0.0754318,-0.0529324,-0.0445626,-0.0147906,0.0422234,-0.0742515,-0.074366,-0.0842228,-0.1072745,-0.0631979,-0.0631979,-0.0754318,-0.0529324,-0.0445626,-0.0147906,0.0422234
2000-04-01,-0.0825893,0.1272198,-0.137214,0.0048367,-0.0328484,-0.037685,-0.0903893,-0.0247043,-0.0925948,-0.1168988,-0.101071,-0.0950651,-0.0805995,-0.0891943,-0.0217267,-0.0113611,-0.095226,-0.029541,-0.0974315,-0.1217355,-0.1059077,-0.0999018,-0.0854362,-0.094031,-0.0265634,-0.0161978,-0.095226,-0.029541,-0.0974315,-0.1217355,-0.1059077,-0.1059077,-0.0999018,-0.0854362,-0.094031,-0.0265634,-0.0161978
2000-05-01,-0.0488582,0.1010802,-0.1294323,0.0047529,0.0068232,0.0020702,-0.0320613,-0.0350461,-0.0107822,-0.0592918,-0.044224,-0.0177388,-0.0325285,-0.0568976,-0.0014241,-0.0139195,-0.0368142,-0.039799,-0.0155351,-0.0640447,-0.0489769,-0.0224917,-0.0372814,-0.0616505,-0.006177,-0.0186724,-0.0368142,-0.039799,-0.0155351,-0.0640447,-0.0489769,-0.0489769,-0.0224917,-0.0372814,-0.0616505,-0.006177,-0.0186724
2000-06-01,0.0546397,0.0103732,0.0440213,0.0047446,0.0053141,0.0005695,0.0144827,-0.0014616,0.0515819,0.0749545,0.0770557,0.0870867,0.0847151,0.0575653,0.0390369,0.008998,0.0097381,-0.0062062,0.0468373,0.0702099,0.0723111,0.0823421,0.0799705,0.0528207,0.0342923,0.0042534,0.0097381,-0.0062062,0.0468373,0.0702099,0.0723111,0.0723111,0.0823421,0.0799705,0.0528207,0.0342923,0.0042534
2000-07-01,0.0070027,-0.0586665,0.0364904,0.0047446,0.0118699,0.0071253,-0.0057665,0.0346292,-0.002733,0.0332962,-0.0066901,0.0013459,0.0252477,0.0386578,0.0394526,0.0211444,-0.0105111,0.0298846,-0.0074776,0.0285516,-0.0114347,-0.0033987,0.0205031,0.0339132,0.034708,0.0163998,-0.0105111,0.0298846,-0.0074776,0.0285516,-0.0114347,-0.0114347,-0.0033987,0.0205031,0.0339132,0.034708,0.0163998
2000-08-01,0.0446581,-0.055822,0.0398493,0.0047864,0.0517969,0.0470104,0.0525212,0.0467893,0.0752459,0.1182541,0.0594736,0.0613092,0.0679901,0.0645141,0.0445206,0.0372505,0.0477348,0.0420029,0.0704595,0.1134677,0.0546872,0.0565228,0.0632037,0.0597277,0.0397342,0.0324641,0.0477348,0.0420029,0.0704595,0.1134677,0.0546872,0.0546872,0.0565228,0.0632037,0.0597277,0.0397342,0.0324641
2000-09-01,0.0072712,0.0506257,-0.0630801,0.0047111,-0.0542717,-0.0589828,-0.0191249,-0.0030566,0.0022867,-0.0158841,-0.036347,0.0014501,-0.0438441,-0.0603723,-0.0452227,-0.0562274,-0.023836,-0.0077677,-0.0024244,-0.0205952,-0.0410581,-0.003261,-0.0485552,-0.0650834,-0.0499338,-0.0609385,-0.023836,-0.0077677,-0.0024244,-0.0205952,-0.0410581,-0.0410581,-0.003261,-0.0485552,-0.0650834,-0.0499338,-0.0609385
2000-10-01,-0.0624302,0.0836501,-0.0852855,0.0047111,0.0171453,0.0124343,-0.0269392,-0.0055467,-0.0359164,-0.0430713,-0.0654613,0.0109415,-0.0376821,-0.0205716,-0.018911,0.0288333,-0.0316503,-0.0102578,-0.0406275,-0.0477824,-0.0701724,0.0062304,-0.0423932,-0.0252827,-0.0236221,0.0241222,-0.0316503,-0.0102578,-0.0406275,-0.0477824,-0.0701724,-0.0701724,0.0062304,-0.0423932,-0.0252827,-0.0236221,0.0241222
2000-11-01,0.0077649,0.1186509,-0.1066565,0.0045939,-0.041897,-0.0464909,-0.0164501,-0.0115419,-0.0092034,-0.0195751,0.016311,-0.0057725,-0.0308778,-0.0478017,-0.0669537,-0.0492156,-0.021044,-0.0161358,-0.0137973,-0.024169,0.0117171,-0.0103664,-0.0354717,-0.0523956,-0.0715476,-0.0538095,-0.021044,-0.0161358,-0.0137973,-0.024169,0.0117171,0.0117171,-0.0103664,-0.0354717,-0.0523956,-0.0715476,-0.0538095
2000-12-01,0.0314931,0.0069357,0.0088882,0.0045604,0.0149101,0.0103497,0.0288218,0.0325933,0.0062278,0.0049894,0.0365387,0.0371681,0.0350195,0.0385885,0.0276846,0.0022856,0.0242614,0.0280329,0.0016674,0.000429,0.0319783,0.0326077,0.0304591,0.0340281,0.0231242,-0.0022748,0.0242614,0.0280329,0.0016674,0.000429,0.0319783,0.0319783,0.0326077,0.0304591,0.0340281,0.0231242,-0.0022748
2001-01-01,0.0448717,0.0477286,-0.062398,0.0044683,0.0161287,0.0116604,0.0545491,0.0593225,0.0684936,0.0450996,0.0498732,0.0484788,0.0635921,0.0396004,0.036437,-0.0019116,0.0500808,0.0548542,0.0640253,0.0406313,0.0454049,0.0440105,0.0591238,0.0351321,0.0319687,-0.0063799,0.0500808,0.0548542,0.0640253,0.0406313,0.0454049,0.0454049,0.0440105,0.0591238,0.0351321,0.0319687,-0.0063799
2001-02-01,0.020703,0.0360764,0.103314,0.0043846,-0.0507661,-0.0551506,0.017182,0.0104517,-0.0001661,-0.0002933,0.0141567,-0.0139228,-0.0206464,-0.0134471,-0.0125682,-0.059979,0.0127974,0.0060671,-0.0045507,-0.0046779,0.0097721,-0.0183074,-0.025031,-0.0178317,-0.0169528,-0.0643636,0.0127974,0.0060671,-0.0045507,-0.0046779,0.0097721,0.0097721,-0.0183074,-0.025031,-0.0178317,-0.0169528,-0.0643636
2001-03-01,-0.0278085,0.0921176,0.0863046,0.0041837,-0.0505762,-0.0547599,-0.0555139,-0.043878,-0.0622109,-0.064239,-0.0710844,-0.0515746,-0.0539364,-0.0790998,-0.0874696,-0.0538263,-0.0596976,-0.0480617,-0.0663946,-0.0684227,-0.0752681,-0.0557583,-0.0581201,-0.0832835,-0.0916533,-0.05801,-0.0596976,-0.0480617,-0.0663946,-0.0684227,-0.0752681,-0.0752681,-0.0557583,-0.0581201,-0.0832835,-0.0916533,-0.05801
2001-04-01,0.0085854,0.0227228,-0.030572,0.0041837,0.0604571,0.0562733,0.0394836,0.0597861,0.0498534,0.0647826,0.078421,0.0491848,0.037922,0.0498939,0.0639094,0.0526222,0.0352999,0.0556024,0.0456697,0.0605989,0.0742373,0.0450011,0.0337383,0.0457102,0.0597257,0.0484385,0.0352999,0.0556024,0.0456697,0.0605989,0.0742373,0.0742373,0.0450011,0.0337383,0.0457102,0.0597257,0.0484385
2001-05-01,0.0348443,0.0113129,0.0709475,0.0040331,-0.0180354,-0.0220685,0.020075,0.0415885,0.0591278,0.0368705,0.0582613,0.0444636,0.0157918,0.0165212,0.0288044,-0.0233075,0.0160419,0.0375554,0.0550947,0.0328374,0.0542282,0.0404305,0.0117587,0.0124881,0.0247713,-0.0273406,0.0160419,0.0375554,0.0550947,0.0328374,0.0542282,0.0542282,0.0404305,0.0117587,0.0124881,0.0247713,-0.0273406
2001-06-01,-0.0105073,0.0571396,0.0895802,0.0041,-0.0281949,-0.0322949,0.0387691,-0.0042092,0.0014886,0.0171417,-0.0059077,-0.0454406,-0.0187161,-0.0252519,-0.0481547,-0.0298484,0.0346691,-0.0083092,-0.0026114,0.0130417,-0.0100077,-0.0495406,-0.0228161,-0.0293519,-0.0522547,-0.0339484,0.0346691,-0.0083092,-0.0026114,0.0130417,-0.0100077,-0.0100077,-0.0495406,-0.0228161,-0.0293519,-0.0522547,-0.0339484
2001-07-01,-0.0295197,0.0299714,0.0096278,0.0040582,-0.0227375,-0.0267957,0.0190857,-0.0011184,-0.0440511,-0.0360642,-0.0546599,-0.0374113,-0.0362296,-0.0367151,-0.0446859,-0.0262253,0.0150275,-0.0051766,-0.0481093,-0.0401224,-0.0587181,-0.0414695,-0.0402878,-0.0407733,-0.0487441,-0.0302835,0.0150275,-0.0051766,-0.0481093,-0.0401224,-0.0587181,-0.0587181,-0.0414695,-0.0402878,-0.0407733,-0.0487441,-0.0302835
2001-08-01,0.0474759,0.0375929,0.0823208,0.0031382,-0.0233237,-0.0264619,-0.007707,0.0186236,0.0271588,0.0193101,0.0082416,0.0153261,0.0195801,0.0264679,0.0085287,-0.0457693,-0.0108452,0.0154854,0.0240206,0.0161719,0.0051034,0.0121879,0.0164419,0.0233297,0.0053905,-0.0489075,-0.0108452,0.0154854,0.0240206,0.0161719,0.0051034,0.0051034,0.0121879,0.0164419,0.0233297,0.0053905,-0.0489075
2001-09-01,-0.0873189,0.0465306,0.0607241,0.0034894,-0.0942573,-0.0977467,-0.0728477,-0.1262685,-0.1298139,-0.1502393,-0.1241726,-0.1468818,-0.1774459,-0.1907559,-0.1455937,-0.0746204,-0.0763371,-0.1297579,-0.1333033,-0.1537287,-0.127662,-0.1503712,-0.1809353,-0.1942453,-0.1490831,-0.0781098,-0.0763371,-0.1297579,-0.1333033,-0.1537287,-0.127662,-0.127662,-0.1503712,-0.1809353,-0.1942453,-0.1490831,-0.0781098
2001-10-01,0.0317816,-0.0592442,-0.061447,0.003364,0.0324143,0.0290503,0.0356043,0.1096598,0.0696451,0.0723304,0.0638395,0.0658723,0.0868491,0.0651715,0.0891086,0.0223861,0.0322403,0.1062958,0.0662811,0.0689664,0.0604755,0.0625083,0.0834851,0.0618075,0.0857446,0.0190221,0.0322403,0.1062958,0.0662811,0.0689664,0.0604755,0.0604755,0.0625083,0.0834851,0.0618075,0.0857446,0.0190221
2001-11-01,0.0884378,0.0244789,-0.0731481,0.0030881,0.0436248,0.0405367,0.1042478,0.1180924,0.0909162,0.1406572,0.1352582,0.1469793,0.1177728,0.08973,0.120183,0.0492621,0.1011597,0.1150043,0.0878281,0.1375691,0.1321701,0.1438912,0.1146847,0.0866419,0.1170949,0.046174,0.1011597,0.1150043,0.0878281,0.1375691,0.1321701,0.1321701,0.1438912,0.1146847,0.0866419,0.1170949,0.046174
2001-12-01,0.0072692,0.0005884,0.030973,0.0031382,0.0045101,0.0013719,0.0278241,-0.0074701,-0.0107042,-0.0027331,0.0264611,0.0290751,1.53e-05,0.0217635,0.0290223,-0.0041678,0.0246859,-0.0106083,-0.0138424,-0.0058713,0.0233229,0.0259369,-0.0031229,0.0186253,0.0258841,-0.007306,0.0246859,-0.0106083,-0.0138424,-0.0058713,0.0233229,0.0233229,0.0259369,-0.0031229,0.0186253,0.0258841,-0.007306
2002-01-01,-0.0232034,-0.0640662,0.0993742,0.003155,-0.0104451,-0.0136,-0.0212469,-0.0194292,0.0071569,-0.0238315,-0.0071364,-0.0221794,-0.0270503,-8.23e-05,-0.0295591,-0.0271969,-0.0244019,-0.0225842,0.0040019,-0.0269865,-0.0102914,-0.0253344,-0.0302053,-0.0032373,-0.0327141,-0.0303519,-0.0244019,-0.0225842,0.0040019,-0.0269865,-0.0102914,-0.0102914,-0.0253344,-0.0302053,-0.0032373,-0.0327141,-0.0303519
2002-02-01,-0.0276148,-0.0495728,0.0783836,0.0032135,-0.0080673,-0.0112808,0.0321453,-0.0080771,-0.022837,-0.0212424,-0.0414102,-0.002054,-0.0383922,0.0099322,-0.0086224,0.0011769,0.0289318,-0.0112906,-0.0260505,-0.0244559,-0.0446237,-0.0052675,-0.0416057,0.0067187,-0.0118359,-0.0020366,0.0289318,-0.0112906,-0.0260505,-0.0244559,-0.0446237,-0.0446237,-0.0052675,-0.0416057,0.0067187,-0.0118359,-0.0020366
2002-03-01,0.0081751,0.0218801,0.0079227,0.003272,0.0419563,0.0386843,0.0329746,0.0405697,0.0517087,0.0623853,0.0602201,0.0361136,0.0627885,0.0562588,0.0616333,0.0164275,0.0297026,0.0372977,0.0484367,0.0591133,0.0569481,0.0328416,0.0595165,0.0529868,0.0583613,0.0131555,0.0297026,0.0372977,0.0484367,0.0591133,0.0569481,0.0569481,0.0328416,0.0595165,0.0529868,0.0583613,0.0131555
2002-04-01,0.026381,-0.0333268,0.0596987,0.0032553,-0.0155774,-0.0188327,0.0422549,-0.0005811,0.0337237,0.0310147,0.028776,-0.0150581,0.0053662,0.0208112,-0.0182948,-0.0349368,0.0389996,-0.0038364,0.0304684,0.0277594,0.0255207,-0.0183134,0.0021109,0.0175559,-0.0215501,-0.0381921,0.0389996,-0.0038364,0.0304684,0.0277594,0.0255207,0.0255207,-0.0183134,0.0021109,0.0175559,-0.0215501,-0.0381921
2002-05-01,0.0120881,0.0245133,0.0220491,0.0034141,-0.0122247,-0.0156388,0.01387,0.0351655,0.0029955,0.0174339,0.0036931,0.0053035,0.0167113,-0.0089944,-0.0084102,-0.0240832,0.0104559,0.0317514,-0.0004186,0.0140198,0.000279,0.0018894,0.0132972,-0.0124085,-0.0118243,-0.0274973,0.0104559,0.0317514,-0.0004186,0.0140198,0.000279,0.000279,0.0018894,0.0132972,-0.0124085,-0.0118243,-0.0274973
2002-06-01,-0.0165675,-0.011625,0.0526946,0.0032218,-0.0842391,-0.087461,-0.041333,-0.0627467,-0.0851093,-0.0675535,-0.0897759,-0.0955695,-0.0877326,-0.0723283,-0.1023601,-0.077096,-0.0445548,-0.0659685,-0.0883311,-0.0707753,-0.0929977,-0.0987913,-0.0909544,-0.0755501,-0.1055819,-0.0803178,-0.0445548,-0.0659685,-0.0883311,-0.0707753,-0.0929977,-0.0929977,-0.0987913,-0.0909544,-0.0755501,-0.1055819,-0.0803178
2002-07-01,-0.0430571,0.0590721,0.0180456,0.003272,-0.0922625,-0.0955345,-0.02862,-0.0433912,-0.0452232,-0.0955782,-0.0774806,-0.0984888,-0.1107723,-0.1300739,-0.1350798,-0.0929883,-0.031892,-0.0466632,-0.0484952,-0.0988502,-0.0807526,-0.1017608,-0.1140443,-0.1333459,-0.1383518,-0.0962603,-0.031892,-0.0466632,-0.0484952,-0.0988502,-0.0807526,-0.0807526,-0.1017608,-0.1140443,-0.1333459,-0.1383518,-0.0962603
2002-08-01,-0.0249565,0.0251137,0.0318728,0.0031299,0.0033055,0.0001756,0.0029097,-0.0077877,-0.0188098,-0.0081575,-0.0113055,-0.0014487,-0.0042372,0.0147977,0.0221083,0.0050569,-0.0002202,-0.0109176,-0.0219397,-0.0112874,-0.0144354,-0.0045786,-0.0073671,0.0116678,0.0189784,0.001927,-0.0002202,-0.0109176,-0.0219397,-0.0112874,-0.0144354,-0.0144354,-0.0045786,-0.0073671,0.0116678,0.0189784,0.001927
2002-09-01,-0.0110066,-0.047941,0.0881176,0.0030881,-0.1175913,-0.1206794,-0.0256473,-0.0871158,-0.0926415,-0.1047766,-0.0929909,-0.092064,-0.0973885,-0.0854847,-0.1333551,-0.0825554,-0.0287354,-0.0902039,-0.0957296,-0.1078647,-0.096079,-0.0951521,-0.1004766,-0.0885728,-0.1364432,-0.0856435,-0.0287354,-0.0902039,-0.0957296,-0.1078647,-0.096079,-0.096079,-0.0951521,-0.1004766,-0.0885728,-0.1364432,-0.0856435
2002-10-01,-0.0714462,0.0475169,-0.0214313,0.0030965,0.0778842,0.0747877,0.0473194,0.0282527,-0.0024973,0.0209783,0.0032173,0.0084541,-0.0245976,0.0014544,0.0518338,0.065189,0.0442229,0.0251562,-0.0055938,0.0178818,0.0001208,0.0053576,-0.0276941,-0.0016421,0.0487373,0.0620925,0.0442229,0.0251562,-0.0055938,0.0178818,0.0001208,0.0001208,0.0053576,-0.0276941,-0.0016421,0.0487373,0.0620925
2002-11-01,0.0291797,0.0825134,-0.0948011,0.0031382,0.0354126,0.0322744,0.0711668,0.0939335,0.0941689,0.0923246,0.0745564,0.0891613,0.0652731,0.0404288,0.0375386,0.0275575,0.0680286,0.0907953,0.0910307,0.0891864,0.0714182,0.0860231,0.0621349,0.0372906,0.0344004,0.0244193,0.0680286,0.0907953,0.0910307,0.0891864,0.0714182,0.0714182,0.0860231,0.0621349,0.0372906,0.0344004,0.0244193
2002-12-01,0.0074545,-0.0077153,0.0739742,0.0031466,-0.0534202,-0.0565668,-0.0906672,-0.0413822,-0.0054655,-0.0038594,-0.0309089,-0.0283034,-0.0285338,-0.0503509,-0.0670205,-0.0399947,-0.0938138,-0.0445288,-0.0086121,-0.007006,-0.0340555,-0.03145,-0.0316804,-0.0534975,-0.0701671,-0.0431413,-0.0938138,-0.0445288,-0.0086121,-0.007006,-0.0340555,-0.0340555,-0.03145,-0.0316804,-0.0534975,-0.0701671,-0.0431413
2003-01-01,0.1381737,0.2094932,-0.011514,0.0030797,-0.0897172,-0.092797,-0.0187271,-0.0269688,-0.0314708,-0.0457515,-0.0409759,-0.05319,-0.0633687,-0.045079,-0.0663153,-0.0765491,-0.0218068,-0.0300485,-0.0345505,-0.0488312,-0.0440556,-0.0562697,-0.0664484,-0.0481587,-0.069395,-0.0796288,-0.0218068,-0.0300485,-0.0345505,-0.0488312,-0.0440556,-0.0440556,-0.0562697,-0.0664484,-0.0481587,-0.069395,-0.0796288
2003-02-01,-0.0656532,-0.0446335,0.0354259,0.0028374,0.0262383,0.023401,0.0216203,-0.0054249,-0.0099421,-0.0144482,-0.0125223,0.0229006,-0.0275884,0.0018171,-0.0052546,0.0150101,0.0187829,-0.0082623,-0.0127795,-0.0172856,-0.0153597,0.0200632,-0.0304258,-0.0010203,-0.008092,0.0121727,0.0187829,-0.0082623,-0.0127795,-0.0172856,-0.0153597,-0.0153597,0.0200632,-0.0304258,-0.0010203,-0.008092,0.0121727
2003-03-01,-0.0222839,-0.0445188,0.0151447,0.0028541,-0.0061808,-0.0090349,-0.0076227,0.0135665,-0.0727489,-0.0113012,-0.0251328,-0.018961,-0.0127557,0.0045889,-0.0018409,0.0037879,-0.0104768,0.0107124,-0.075603,-0.0141553,-0.0279869,-0.0218151,-0.0156098,0.0017348,-0.004695,0.0009338,-0.0104768,0.0107124,-0.075603,-0.0141553,-0.0279869,-0.0279869,-0.0218151,-0.0156098,0.0017348,-0.004695,0.0009338
2003-04-01,0.0170005,0.0078823,-0.1163948,0.002829,0.0937367,0.0909077,0.0365609,0.09824,0.1093613,0.1344821,0.1279079,0.1053992,0.0943315,0.0980199,0.1130811,0.0910691,0.0337319,0.095411,0.1065323,0.1316531,0.1250789,0.1025702,0.0915025,0.0951909,0.1102521,0.0882401,0.0337319,0.095411,0.1065323,0.1316531,0.1250789,0.1250789,0.1025702,0.0915025,0.0951909,0.1102521,0.0882401
2003-05-01,0.1520248,0.1917573,-0.0501926,0.0027956,0.0438335,0.0410379,0.1803191,0.1101478,0.141196,0.1474912,0.1290755,0.1244729,0.1160478,0.0945207,0.1128519,0.0303246,0.1775235,0.1073522,0.1384004,0.1446956,0.1262799,0.1216773,0.1132522,0.0917251,0.1100563,0.027529,0.1775235,0.1073522,0.1384004,0.1446956,0.1262799,0.1262799,0.1216773,0.1132522,0.0917251,0.1100563,0.027529
2003-06-01,0.0299355,-0.0760152,-0.0195931,0.0028457,0.0031048,0.0002591,0.0954467,0.0744642,0.0714146,0.0658143,0.0432666,0.0395163,0.0430945,0.0392747,0.022271,-0.0117534,0.092601,0.0716185,0.0685689,0.0629686,0.0404209,0.0366706,0.0402488,0.036429,0.0194253,-0.0145991,0.092601,0.0716185,0.0685689,0.0629686,0.0404209,0.0404209,0.0366706,0.0402488,0.036429,0.0194253,-0.0145991
2003-07-01,0.012114,0.0014557,-0.0307713,0.0026619,0.0394586,0.0367967,0.0601785,0.1245235,0.0912062,0.0789561,0.1484981,0.096907,0.0788819,0.0537907,0.0811507,0.027832,0.0575166,0.1218616,0.0885443,0.0762942,0.1458362,0.0942451,0.07622,0.0511288,0.0784888,0.0251701,0.0575166,0.1218616,0.0885443,0.0762942,0.1458362,0.1458362,0.0942451,0.07622,0.0511288,0.0784888,0.0251701
2003-08-01,0.0218201,-0.025353,-0.0192642,0.0028708,0.0156207,0.01275,0.1291687,0.13501,0.1080341,0.0840913,0.1022162,0.0576631,0.0613552,0.0437681,0.0511442,0.0179845,0.1262979,0.1321392,0.1051633,0.0812205,0.0993454,0.0547923,0.0584844,0.0408973,0.0482734,0.0151137,0.1262979,0.1321392,0.1051633,0.0812205,0.0993454,0.0993454,0.0547923,0.0584844,0.0408973,0.0482734,0.0151137
2003-09-01,0.0109726,0.0352343,0.0174017,0.0028875,-0.0159711,-0.0188586,-0.0128641,-0.018531,0.017548,0.0003568,0.0129552,-0.0266934,-0.0031352,-0.0122026,-0.0155301,-0.0007694,-0.0157516,-0.0214185,0.0146605,-0.0025307,0.0100677,-0.0295809,-0.0060227,-0.0150901,-0.0184176,-0.0036569,-0.0157516,-0.0214185,0.0146605,-0.0025307,0.0100677,0.0100677,-0.0295809,-0.0060227,-0.0150901,-0.0184176,-0.0036569
2003-10-01,-0.0098069,0.0056171,0.0171144,0.0030965,0.0494855,0.046389,0.0520449,0.0504875,0.0708626,0.0489019,0.0652658,0.0529029,0.0266145,0.0414428,0.0477895,0.0533639,0.0489484,0.047391,0.0677661,0.0458054,0.0621693,0.0498064,0.023518,0.0383463,0.044693,0.0502674,0.0489484,0.047391,0.0677661,0.0458054,0.0621693,0.0621693,0.0498064,0.023518,0.0383463,0.044693,0.0502674
2003-11-01,-0.0133111,0.026548,-0.0118651,0.0031299,0.0128823,0.0097524,0.0058621,0.0075576,0.012327,-0.0011278,-0.0012418,-0.0216201,0.0107196,0.0034323,0.003372,0.0219559,0.0027322,0.0044277,0.0091971,-0.0042577,-0.0043717,-0.02475,0.0075897,0.0003024,0.0002421,0.018826,0.0027322,0.0044277,0.0091971,-0.0042577,-0.0043717,-0.0043717,-0.02475,0.0075897,0.0003024,0.0002421,0.018826
2003-12-01,-0.0042193,0.0180296,-0.0010189,0.0031633,0.0292187,0.0260554,0.019464,0.0756827,0.0394583,0.0473873,0.0400103,0.0212403,0.0028245,0.0164753,0.0229998,0.0242984,0.0163007,0.0725194,0.036295,0.044224,0.036847,0.018077,-0.0003388,0.013312,0.0198365,0.0211351,0.0163007,0.0725194,0.036295,0.044224,0.036847,0.036847,0.018077,-0.0003388,0.013312,0.0198365,0.0211351
2004-01-01,0.0670667,0.0114838,0.0556449,0.0032386,-0.0086623,-0.0119008,0.0610214,0.0676832,0.0890907,0.0731716,0.0766079,0.0811022,0.0666623,0.0428208,0.0304838,-0.0154595,0.0577828,0.0644446,0.0858521,0.069933,0.0733693,0.0778636,0.0634237,0.0395822,0.0272452,-0.0186981,0.0577828,0.0644446,0.0858521,0.069933,0.0733693,0.0733693,0.0778636,0.0634237,0.0395822,0.0272452,-0.0186981
2004-02-01,-0.006752,0.0119443,0.0234306,0.0032971,0.0286014,0.0253043,0.0536423,0.0454348,0.0724754,0.0225364,0.040792,0.0199523,0.0268222,0.036077,0.0489701,0.0296602,0.0503452,0.0421377,0.0691783,0.0192393,0.0374949,0.0166552,0.0235251,0.0327799,0.045673,0.0263631,0.0503452,0.0421377,0.0691783,0.0192393,0.0374949,0.0374949,0.0166552,0.0235251,0.0327799,0.045673,0.0263631
2004-03-01,0.0101006,0.0031245,-0.0128567,0.0034141,-0.0132119,-0.0166261,-0.0516501,-0.0264674,-0.0544971,-0.0285434,-0.0244224,-0.0137307,-0.0113317,0.0018934,0.0219685,-0.0208691,-0.0550642,-0.0298815,-0.0579112,-0.0319575,-0.0278365,-0.0171448,-0.0147458,-0.0015207,0.0185544,-0.0242832,-0.0550642,-0.0298815,-0.0579112,-0.0319575,-0.0278365,-0.0278365,-0.0171448,-0.0147458,-0.0015207,0.0185544,-0.0242832
2004-04-01,-0.0163086,-0.0020059,-0.0350689,0.003456,0.0206095,0.0171535,0.0054054,0.0298647,0.0165984,-0.0062249,0.0054836,0.0054581,-0.0063802,0.0105055,-0.0034695,0.0250606,0.0019494,0.0264087,0.0131424,-0.0096809,0.0020276,0.0020021,-0.0098362,0.0070495,-0.0069255,0.0216046,0.0019494,0.0264087,0.0131424,-0.0096809,0.0020276,0.0020276,0.0020021,-0.0098362,0.0070495,-0.0069255,0.0216046
2004-05-01,-0.0232899,0.0015276,-0.0142452,0.0036316,-0.0132119,-0.0168435,-0.0515304,-0.0333589,-0.0426341,-0.0332112,-0.0343844,-0.0390554,-0.0268177,-0.0339514,-0.0169243,-0.0101059,-0.055162,-0.0369905,-0.0462657,-0.0368428,-0.038016,-0.042687,-0.0304493,-0.037583,-0.0205559,-0.0137375,-0.055162,-0.0369905,-0.0462657,-0.0368428,-0.038016,-0.038016,-0.042687,-0.0304493,-0.037583,-0.0205559,-0.0137375
